Date,Close,High,Low,Open,Volume,daily_return,ma_5,ma_20,ma_ratio,rsi_14,volatility_10,volume_change,signal,sp500_return,vix_level,vix_change,tnx_change,sector_return,rel_strength,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pos,return_lag1,return_lag2,return_lag3,return_lag4,return_lag5,dow,atr_14
2010-02-24,6.0068440437316895,6.0301934152295935,5.922425394280649,5.934100479710729,460566400,0.018268716083683634,6.003490161895752,5.941778182983398,1.0103861128793212,52.0999726551566,0.012114534179258443,-0.19914699280883774,1,0.00972045942422195,20.270000457763672,-0.05147404484188067,0.0010837032018755632,0.009762550251332325,0.008506165832351309,-0.04318617413970127,-0.0654480805581485,0.022261906418447233,6.188501502271908,5.695054863694889,0.08304696395267605,0.6318599734973152,-0.016764643749730745,-0.006198251150729139,-0.006209216303086129,0.0018760740476737592,-0.00417885836449472,2,0.12694769264097447
2010-02-25,6.04695463180542,6.072698881514884,5.893984739684337,5.90865303075335,665126000,0.006677481183415601,5.997921752929687,5.932977032661438,1.0109463967095649,67.6356360412498,0.011854057892424918,0.44414790136666515,1,-0.002081040179913507,20.100000381469727,-0.00838678206486343,-0.014343700745511279,-0.002761865771493288,0.00943934695490889,-0.03508359258311167,-0.05937518296314114,0.024291590380029475,6.14798431730734,5.717969748015537,0.07247871800692027,0.7650552032578514,0.018268716083683634,-0.016764643749730745,-0.006198251150729139,-0.006209216303086129,0.0018760740476737592,3,0.12333405198252174
2010-02-26,6.125387191772461,6.141851654342907,6.046956573634227,6.058331896963292,507460800,0.012970588460264887,6.015583801269531,5.940954780578613,1.0125617890469198,66.70318736288493,0.011235307219907705,-0.2370456124102801,1,0.0014053791778985136,19.5,-0.029850764680724562,-0.012904978542655154,0.0013846481573527303,0.011585940302912157,-0.022078874698578055,-0.05191592131022853,0.029837046611650472,6.172313670169916,5.70959589098731,0.07788609680976905,0.8985850974427448,0.006677481183415601,0.018268716083683634,-0.016764643749730745,-0.006198251150729139,-0.006209216303086129,4,0.11910042378367905
2010-03-01,6.256205558776856,6.271472177017979,6.150233717347692,6.159214151550896,550093600,0.021356750668775515,6.06689338684082,5.966295123100281,1.0168610941404899,74.41714224065417,0.01258330441374118,0.08401200644463569,1,0.01015850827289455,19.26000022888184,-0.012307680570162072,0.0030597824468618917,0.012909222314646973,0.008447528354128542,-0.001202728849106549,-0.04177328281800414,0.04057055396889759,6.219318779235234,5.7132714669653275,0.08481768029050295,1.0728919580046286,0.012970588460264887,0.006677481183415601,0.018268716083683634,-0.016764643749730745,-0.006198251150729139,0,0.12123865489762269
2010-03-02,6.252015113830566,6.311287024533814,6.218786424893112,6.284344919929604,566546400,-0.0006698061479791795,6.137481307983398,5.987429690361023,1.0250611072500673,72.19511229717259,0.012057922498812244,0.02990909183455326,1,0.0023304422719907514,19.059999465942383,-0.010384255480928806,0.0022185622685071404,-0.001365111036031541,0.0006953048880523616,0.014832651679396847,-0.030452095918523943,0.04528474759792079,6.261978496362942,5.712880884359104,0.0917084025033,0.9818549882338746,0.021356750668775515,0.012970588460264887,0.006677481183415601,0.018268716083683634,-0.016764643749730745,1,0.12061872508598061
2010-03-03,6.266382217407227,6.282547717313579,6.224772621928054,6.254707933503636,372052800,0.0022979956566127058,6.189388942718506,6.007591199874878,1.0302613371641223,75.43860136768112,0.011818171119243822,-0.34329685970999024,1,0.00042920160206150193,18.82999992370605,-0.01206713266951076,0.0030436961080180236,0.0004554433406052105,0.0018425523160074953,0.028373044667337588,-0.01868706780135164,0.04706011246868923,6.302202743621238,5.712979656128518,0.09807975740842541,0.9392071915234066,-0.0006698061479791795,0.021356750668775515,0.012970588460264887,0.006677481183415601,0.018268716083683634,2,0.11974199491409987
2010-03-04,6.3076934814453125,6.313980064971763,6.245427567464629,6.264886439965663,366041200,0.006592522224917685,6.241536712646484,6.024774169921875,1.0359785340680114,73.36963901821292,0.011846423870413002,-0.016157921671332676,1,0.0037361180334851696,18.71999931335449,-0.005841774338675276,-0.00524139404296875,0.00410057363186378,0.0024919485930539054,0.0419537605820981,-0.0065589021246616926,0.04851266270675979,6.3474406543031785,5.702107685540571,0.1071132212696656,0.9384082715812273,0.0022979956566127058,-0.0006698061479791795,0.021356750668775515,0.012970588460264887,0.006677481183415601,3,0.11247196898669173
2010-03-05,6.554360389709473,6.576812069053648,6.425039212291439,6.434319404955169,899620400,0.03910572208205032,6.3273313522338865,6.065037274360657,1.0432469028643983,78.75507971785484,0.015638576023245965,1.4577025755570685,1,0.014007480947064943,17.420000076293945,-0.06944440623633719,0.02107597790628013,0.012249765044909378,0.026855957037140943,0.07179294937305958,0.00911146817488256,0.06268148119817701,6.439647784665018,5.690426764056296,0.12353114856787108,1.15310916508448,0.006592522224917685,0.0022979956566127058,-0.0006698061479791795,0.021356750668775515,0.012970588460264887,4,0.11856588998659781
2010-03-08,6.558253765106201,6.588488040236623,6.533407190961398,6.586093550874246,429889600,0.0005940130180881464,6.387740993499756,6.100390982627869,1.0471035400337743,76.66673517254412,0.015073116492740521,-0.5221433395685557,1,-0.00017559601339156572,17.790000915527344,0.02124000215917987,0.007061386051165908,0.005379138703569986,-0.004785125685481839,0.09466366057286191,0.026221906654478433,0.06844175391838347,6.520694537476799,5.680087427778939,0.1377956121323475,1.0446810728717655,0.03910572208205032,0.006592522224917685,0.0022979956566127058,-0.0006698061479791795,0.021356750668775515,0,0.1154225925540339
2010-03-09,6.676198482513428,6.735470380776662,6.522629837448182,6.535202603794772,920259200,0.01798416493652044,6.472577667236328,6.143647575378418,1.053539869893603,81.50200190161596,0.012192694268322925,1.14068728343277,1,0.0017127370855292146,17.920000076293945,0.007307428559665485,-0.0018878019381989297,0.004458104524933892,0.013526060411586549,0.12091221619980264,0.045159968563543276,0.07575224763625936,6.613705726241648,5.673589424515189,0.15302249847372668,1.0664734310535506,0.0005940130180881464,0.03910572208205032,0.006592522224917685,0.0022979956566127058,-0.0006698061479791795,1,0.12324851787000503
2010-03-10,6.730681419372559,6.749840531833035,6.681587792416925,6.700447144064123,596218000,0.008160772481800027,6.565437507629395,6.186530089378357,1.0612471632363971,82.28707266364958,0.012081436825079433,-0.35211948981330476,0,0.00452455995494172,18.56999969482422,0.03627229998676995,0.005133762100258288,0.006658107203339814,0.0015026652784602135,0.14444562407634187,0.065017099666103,0.07942852441023887,6.706475823001464,5.6665843557552495,0.16808961602427216,1.0232770409520402,0.01798416493652044,0.0005940130180881464,0.03910572208205032,0.006592522224917685,0.0022979956566127058,2,0.12215804553033952
2010-03-11,6.750438690185547,6.750438690185547,6.685179959496295,6.702842266911844,405700400,0.0029354042454188267,6.653986549377441,6.232001948356628,1.0677125271329688,85.74868179118603,0.01230355812457828,-0.31954352267123776,0,0.004041519314613495,18.059999465942383,-0.027463663826768014,0.0,0.003968275082548267,-0.0010328708371294404,0.16281345385556367,0.08457637050399514,0.07823708335156854,6.782863675248515,5.681140221464742,0.17678483782796253,0.9705688527836419,0.008160772481800027,0.01798416493652044,0.0005940130180881464,0.03910572208205032,0.006592522224917685,3,0.1223504355657324
2010-03-12,6.783366680145264,6.817193281564324,6.757921389213214,6.806416283187033,416323600,0.0048779037142565596,6.6997878074646,6.273806762695313,1.0678983368283215,89.451585443803,0.012434696957273039,0.02618483984733566,0,-0.00021734594703937127,17.579999923706055,-0.026578048528822618,-0.002688169458695655,-0.000878307174113524,0.0057562108883700835,0.1779755139488275,0.10325619919296161,0.07471931475586588,6.859488409514918,5.688125115875708,0.18670694491329481,0.9350144145061441,0.0029354042454188267,0.008160772481800027,0.01798416493652044,0.0005940130180881464,0.03910572208205032,4,0.12004104028774927
2010-03-15,6.70074462890625,6.750436564530842,6.593276010946209,6.746845031312345,493502800,-0.01218009509656115,6.7282859802246096,6.308921003341675,1.066471743212636,91.09883918201008,0.013596589996910659,0.18538271671363327,1,0.000452194832708086,18.0,0.023890789426431525,-0.0016172619676484423,-0.0008790792757474852,-0.011301015820813665,0.18123547701196063,0.11885205475676142,0.06238342225519922,6.909124304314137,5.7087177023692135,0.190271300165131,0.8264090890928901,0.0048779037142565596,0.0029354042454188267,0.008160772481800027,0.01798416493652044,0.0005940130180881464,0,0.12160201928982595
2010-03-16,6.719006061553955,6.73487180028922,6.660931606452395,6.710923711475747,446908000,0.002725284077970569,6.7368474960327145,6.340428018569947,1.0625225105153355,90.19939370874354,0.013425947514656339,-0.09441648558022364,1,0.0077791163013856135,17.690000534057617,-0.017222192552354576,-0.013768866060896445,0.00747895645634622,-0.004753672378375651,0.183180970027486,0.13171783781090635,0.051463132216579666,6.957901753824913,5.72295428331498,0.1947735179538352,0.8065539643941543,-0.01218009509656115,0.0048779037142565596,0.0029354042454188267,0.008160772481800027,0.01798416493652044,1,0.11751789691303362
2010-03-17,6.709127902984619,6.778877045113814,6.683683007301967,6.732477270840053,450956800,-0.001470181523701597,6.732536792755127,6.372713351249695,1.0564631455508462,88.69848187609378,0.013633501737664432,0.009059582732911409,1,0.005821675803744153,16.90999984741211,-0.04409274522879825,-0.003011266370717691,0.0030569341982642495,-0.0045271157219658464,0.1818296830167121,0.1417402068520675,0.04008947616464459,6.996692199691315,5.748734502808075,0.19582831175648513,0.7695720796451339,0.002725284077970569,-0.01218009509656115,0.0048779037142565596,0.0029354042454188267,0.008160772481800027,2,0.1115521751974121
2010-03-18,6.724992752075195,6.735469990142871,6.663924291097309,6.708527493074816,342109600,0.00236466636498589,6.727447605133056,6.405223155021668,1.0503065142794854,87.80677717818253,0.013710554737005049,-0.24136946155374528,1,-0.0003258460273372066,16.6200008392334,-0.017149557113869007,0.008237224524905606,0.0013061955078002008,0.0010584708571856893,0.17996442123467826,0.14938504972858968,0.030579371506088582,7.031594375052547,5.778851934990788,0.19558138877325676,0.755255658906421,-0.001470181523701597,0.002725284077970569,-0.01218009509656115,0.0048779037142565596,0.0029354042454188267,3,0.10988422351941748
2010-03-19,6.65315055847168,6.742657561112502,6.622616114986416,6.729186706455547,559445600,-0.010682865580984746,6.70140438079834,6.43602683544159,1.0412331322012802,77.03945592881264,0.008673161833082222,0.6352817927354275,1,-0.005086446449439896,16.969999313354492,0.021058872229108516,0.004084995965323968,-0.005975970606553638,-0.004706894974431108,0.17072115600420545,0.15365227098371284,0.017068885020492613,7.046562119944485,5.825491550938694,0.18972428180094913,0.6778142299663262,0.00236466636498589,-0.001470181523701597,0.002725284077970569,-0.01218009509656115,0.0048779037142565596,4,0.10802397072517232
2010-03-22,6.727988243103027,6.765407988696297,6.590285305942255,6.5998648631325,456419600,0.011248458001007489,6.7068531036376955,6.472443366050721,1.0362165760795223,79.5761158681613,0.009184618422754613,-0.1841573157425852,1,0.005095296193887933,16.8700008392334,-0.005892662237316659,-0.006509337996258524,0.007459294357563762,0.003789163643443727,0.16750369904489126,0.15642255659594853,0.011081142448942732,7.059833390084155,5.885053342017287,0.1815048787029683,0.7175257210071453,-0.010682865580984746,0.00236466636498589,-0.001470181523701597,0.002725284077970569,-0.01218009509656115,0,0.11392554809041089
2010-03-23,6.836053371429443,6.848626537568376,6.708527941535076,6.754628751349084,602431200,0.016062026927171846,6.730262565612793,6.519292259216309,1.032360921708677,81.70631556771787,0.008840469380106604,0.319906507082518,1,0.007170966908320198,16.350000381469727,-0.030823973437769103,0.004640993570834695,0.009582251200324077,0.00647977572684777,0.1716946054071382,0.15947696635818648,0.012217639048951734,7.061887116559092,5.976697401873526,0.1664582091946308,0.7918946870278131,0.011248458001007489,-0.010682865580984746,0.00236466636498589,-0.001470181523701597,0.002725284077970569,1,0.11980579813668049
2010-03-24,6.866288185119629,6.891134755685815,6.810607822240941,6.814499916057071,597780400,0.004422846348237863,6.761694622039795,6.562264466285706,1.0303904478063453,81.47794436723689,0.00864692764081601,-0.007720051683910101,1,-0.005493304207041971,17.549999237060547,0.07339442370599825,0.04048911052314175,-0.004745855084745121,0.009168701432982984,0.17543333934250782,0.16266824095505075,0.012765098387457069,7.0689179633057,6.055610969265712,0.1544142268642105,0.8000312052932719,0.016062026927171846,0.011248458001007489,-0.010682865580984746,0.00236466636498589,-0.001470181523701597,2,0.12066111498937625
2010-03-25,6.784865379333496,6.9141870054905565,6.772890932644251,6.91268979997327,542284400,-0.01185834377918904,6.773669147491455,6.599160003662109,1.0264441449718609,65.9621664821936,0.009678815680953901,-0.09283676748183778,1,-0.001704167338318907,18.399999618530277,0.04843307227471416,0.018803872231551777,0.0017339947732735173,-0.013592338552462557,0.16986803994890387,0.16410820075382138,0.0057598391950824945,7.05247428202909,6.145845725295128,0.13738544848599535,0.7048307150944911,0.004422846348237863,0.016062026927171846,0.011248458001007489,-0.010682865580984746,0.00236466636498589,3,0.11153093536351699
2010-03-26,6.912091255187988,6.94352297587626,6.841742586260647,6.853717031872669,640875200,0.018751422282012875,6.825457286834717,6.638495206832886,1.028163322285658,70.92801752629468,0.011236853625199376,0.1818064469492391,1,0.000737722599547963,17.770000457763672,-0.034239085534118474,-0.011791849152731015,-0.004759619030433537,0.023511041312446412,0.1737210172448833,0.16603076405203376,0.00769025319284955,7.053633951639979,6.223356462025793,0.12507013468347408,0.8295236251669125,-0.01185834377918904,0.004422846348237863,0.016062026927171846,0.011248458001007489,-0.010682865580984746,4,0.11892927445405554
2010-03-29,6.95669412612915,7.000998775910004,6.933644517172346,6.974955555524615,540744400,0.006452876458725054,6.871198463439941,6.673519635200501,1.02962137508321,68.16620289839459,0.010125515952137053,-0.15624071582111465,1,0.005683234964352302,17.59000015258789,-0.010129448539048291,0.00233464666614136,0.0030431098338676854,0.003409766624857369,0.17831806873709688,0.1684882249890464,0.009829843748050487,7.070663864184059,6.276375406216943,0.1190209217003754,0.8565134152493521,0.018751422282012875,-0.01185834377918904,0.004422846348237863,0.016062026927171846,0.011248458001007489,0,0.11007691569645095
2010-03-30,7.060271739959717,7.109067213866224,7.01237474929733,7.0827234293526375,527310000,0.014888913031483098,6.916042137145996,6.713932466506958,1.0301030240693185,70.06954050590437,0.010696359016288603,-0.024844270231924703,1,4.265937281555665e-05,17.1299991607666,-0.026151278444054626,0.001035183337651402,0.004334884692926089,0.010554028338557009,0.1881502341862884,0.1724206268284948,0.015729607357793607,7.094633758097067,6.3332311749168495,0.11340635119261938,0.9548701055237898,0.006452876458725054,0.018751422282012875,-0.01185834377918904,0.004422846348237863,0.016062026927171846,1,0.11570056129769853
2010-03-31,7.034823417663574,7.083020148497223,7.018658719834304,7.04949250924032,430659600,-0.003604439493753553,6.949749183654785,6.752354526519776,1.029233455731589,67.19766994590776,0.01086023964344682,-0.18328952608522497,1,-0.00327287474868454,17.59000015258789,0.026853532653687617,-0.009048626048228092,-0.003020986265079184,-0.0005834532286743688,0.19167926990563622,0.17627235544392308,0.015406914461713134,7.096196192005715,6.408512861033836,0.10184348707862015,0.910754308459854,0.014888913031483098,0.006452876458725054,0.018751422282012875,-0.01185834377918904,0.004422846348237863,2,0.1156364682958176
2010-04-01,7.063863277435303,7.146484557821607,6.967471383970169,7.106970484232894,603145200,0.004128015452216305,7.005548763275146,6.7901630163192745,1.03172026156636,67.04268627529663,0.010830496815842958,0.4005149310499523,1,0.0074138011482498545,17.469999313354492,-0.006822105639137432,0.00678320460823989,-0.0017319463331484375,0.005859961785364742,0.19457637479682166,0.17993315931450282,0.014643215482318839,7.091843677305286,6.488482355333263,0.08885814972658583,0.9536257977659303,-0.003604439493753553,0.014888913031483098,0.006452876458725054,0.018751422282012875,-0.01185834377918904,3,0.12365493847243617
2010-04-05,7.1392998695373535,7.139898591776365,7.027939931167599,7.034226914358289,684507600,0.010679225961666594,7.05099048614502,6.819409990310669,1.0339590222854163,76.88088150492554,0.009411463510053883,0.13489687060429234,1,0.00792799084446738,17.020000457763672,-0.025758378550526317,0.03498315408074193,0.011709028169584856,-0.0010298022079182623,0.20064652557957352,0.18407583256751697,0.016570693012056548,7.137790515557267,6.501029465064072,0.09337480095755125,1.0023703615016661,0.004128015452216305,-0.003604439493753553,0.014888913031483098,0.006452876458725054,0.018751422282012875,0,0.11807408071598699
2010-04-06,7.170732498168945,7.191686977495896,7.09469637136423,7.130618906897678,447017200,0.004402760663648753,7.0937981605529785,6.850033926963806,1.03558584325103,77.24823943477298,0.009326151833153455,-0.34695071318419257,1,0.0016842957106795176,16.229999542236328,-0.04641603374146708,-0.006509770446005092,0.0008569303432703901,0.0035458303203783625,0.20562321778647785,0.18838530961130917,0.01723790817516868,7.1802516144015565,6.5198162395260555,0.09641344581898019,0.9855866043926489,0.010679225961666594,0.004128015452216305,-0.003604439493753553,0.014888913031483098,0.006452876458725054,1,0.11972053873704702
2010-04-07,7.2024641036987305,7.241978973411554,7.14438884396584,7.171031584797437,628502000,0.004425155385155977,7.122236633300782,6.876347208023072,1.0357587273939302,78.99375554138533,0.00869581409482754,0.40599064197082346,1,-0.005876707172041695,16.6200008392334,0.024029655452678655,-0.026461698787682342,-0.003854400104246869,0.008279555489402846,0.20971034724683957,0.19265031713841524,0.01706003010842433,7.231192813509996,6.521501602536147,0.10320758820116115,0.9595194227249964,0.004402760663648753,0.010679225961666594,0.004128015452216305,-0.003604439493753553,0.014888913031483098,2,0.11989168813946614
2010-04-08,7.183007717132568,7.230604948836665,7.125830927039013,7.197676016235252,572989200,-0.0027013514105777015,7.15187349319458,6.898963522911072,1.036659125598158,76.80474126379772,0.009057148910451417,-0.08832557414296216,1,0.003374341747336196,16.479999542236328,-0.008423663653889912,0.008542581694933382,0.0017196275026016838,-0.004420978913179385,0.20897057627464477,0.19591436896566117,0.013056207308983603,7.271914869989289,6.526012175832855,0.10811808058983549,0.8808059635106299,0.004425155385155977,0.004402760663648753,0.010679225961666594,0.004128015452216305,-0.003604439493753553,3,0.12226513976461538
2010-04-09,7.238088607788086,7.241083019158989,7.198274767117882,7.227312403919654,334182800,0.007668221004989428,7.186718559265136,6.923346018791198,1.0380412216519437,84.91779372790015,0.006995216976079217,-0.4167729513924521,1,0.00668390656297202,16.139999389648438,-0.02063107779320683,-0.0020533617020442874,0.007725545726249505,-5.732472126007693e-05,0.21040346976724322,0.1988121891259776,0.011591280641265633,7.318513254478953,6.528178783103444,0.114154986509471,0.8982397330579308,-0.0027013514105777015,0.004425155385155977,0.004402760663648753,0.010679225961666594,0.004128015452216305,4,0.11783898661463928
