Date,XLK,^GSPC,^TNX,^VIX
2010-02-10,8.504179954528809,1068.1300048828125,3.694000005722046,25.399999618530273
2010-02-11,8.592850685119629,1078.469970703125,3.7330000400543213,23.959999084472656
2010-02-12,8.608972549438477,1075.510009765625,3.693000078201294,22.729999542236328
2010-02-16,8.737943649291992,1094.8699951171875,3.6640000343322754,22.25
2010-02-17,8.762126922607422,1099.510009765625,3.742000102996826,21.719999313354492
2010-02-18,8.81855583190918,1106.75,3.802999973297119,20.6299991607666
2010-02-19,8.794370651245117,1109.1700439453125,3.7820000648498535,20.020000457763672
2010-02-22,8.77824878692627,1108.010009765625,3.7990000247955322,19.940000534057617
2010-02-23,8.669428825378418,1094.5999755859375,3.690999984741211,21.3700008392334
2010-02-24,8.754064559936523,1105.239990234375,3.694999933242798,20.270000457763672
2010-02-25,8.729887008666992,1102.93994140625,3.6419999599456787,20.100000381469727
2010-02-26,8.741974830627441,1104.489990234375,3.5950000286102295,19.5
2010-03-01,8.854826927185059,1115.7099609375,3.6059999465942383,19.260000228881836
2010-03-02,8.84273910522461,1118.31005859375,3.614000082015991,19.059999465942383
2010-03-03,8.846766471862793,1118.7900390625,3.625,18.829999923706055
2010-03-04,8.88304328918457,1122.969970703125,3.6059999465942383,18.719999313354492
2010-03-05,8.99185848236084,1138.699951171875,3.681999921798706,17.420000076293945
2010-03-08,9.040226936340332,1138.5,3.7079999446868896,17.790000915527344
2010-03-09,9.08052921295166,1140.449951171875,3.7009999752044678,17.920000076293945
2010-03-10,9.14098834991455,1145.6099853515625,3.7200000286102295,18.56999969482422
2010-03-11,9.177262306213379,1150.239990234375,3.7200000286102295,18.059999465942383
2010-03-12,9.169201850891113,1149.989990234375,3.7100000381469727,17.579999923706055
2010-03-15,9.161141395568848,1150.510009765625,3.7039999961853027,18.0
2010-03-16,9.229657173156738,1159.4599609375,3.6530001163482666,17.690000534057617
2010-03-17,9.257871627807617,1166.2099609375,3.6419999599456787,16.90999984741211
2010-03-18,9.269964218139648,1165.8299560546875,3.671999931335449,16.6200008392334
2010-03-19,9.214567184448242,1159.9000244140625,3.687000036239624,16.969999313354492
2010-03-22,9.28330135345459,1165.81005859375,3.6630001068115234,16.8700008392334
2010-03-23,9.3722562789917,1174.1700439453125,3.680000066757202,16.350000381469727
2010-03-24,9.327776908874512,1167.719970703125,3.8289999961853027,17.549999237060547
2010-03-25,9.343951225280762,1165.72998046875,3.9010000228881836,18.399999618530273
2010-03-26,9.299477577209473,1166.5899658203125,3.8550000190734863,17.770000457763672
2010-03-29,9.327776908874512,1173.219970703125,3.864000082015991,17.59000015258789
2010-03-30,9.36821174621582,1173.27001953125,3.868000030517578,17.1299991607666
2010-03-31,9.339910507202148,1169.4300537109375,3.8329999446868896,17.59000015258789
2010-04-01,9.323734283447266,1178.0999755859375,3.8589999675750732,17.469999313354492
2010-04-05,9.432906150817871,1187.43994140625,3.99399995803833,17.020000457763672
2010-04-06,9.44098949432373,1189.43994140625,3.9679999351501465,16.229999542236328
2010-04-07,9.404600143432617,1182.449951171875,3.86299991607666,16.6200008392334
2010-04-08,9.420772552490234,1186.43994140625,3.8959999084472656,16.479999542236328
2010-04-09,9.493553161621094,1194.3699951171875,3.888000011444092,16.139999389648438
2010-04-12,9.513768196105957,1196.47998046875,3.8459999561309814,15.579999923706055
2010-04-13,9.542072296142578,1197.300048828125,3.811000108718872,16.200000762939453
2010-04-14,9.67954158782959,1210.6500244140625,3.8550000190734863,15.59000015258789
2010-04-15,9.724019050598145,1211.6700439453125,3.8480000495910645,15.890000343322754
2010-04-16,9.594633102416992,1192.1300048828125,3.7699999809265137,18.360000610351562
2010-04-19,9.614853858947754,1197.52001953125,3.806999921798706,17.34000015258789
2010-04-20,9.667407989501953,1207.1700439453125,3.805000066757202,15.729999542236328
2010-04-21,9.687630653381348,1205.93994140625,3.73799991607666,16.31999969482422
2010-04-22,9.711888313293457,1208.6700439453125,3.7720000743865967,16.469999313354492
2010-04-23,9.736146926879883,1217.280029296875,3.816999912261963,16.6200008392334
2010-04-26,9.724019050598145,1212.050048828125,3.815000057220459,17.469999313354492
2010-04-27,9.53398323059082,1183.7099609375,3.690000057220459,22.809999465942383
2010-04-28,9.562287330627441,1191.3599853515625,3.7730000019073486,21.079999923706055
2010-04-29,9.659322738647461,1206.780029296875,3.7279999256134033,18.440000534057617
2010-04-30,9.457162857055664,1186.68994140625,3.6630001068115234,22.049999237060547
2010-05-03,9.586548805236816,1202.260009765625,3.7049999237060547,20.190000534057617
2010-05-04,9.31160831451416,1173.5999755859375,3.61299991607666,23.84000015258789
2010-05-05,9.271173477172852,1165.8699951171875,3.549999952316284,24.90999984741211
2010-05-06,8.99219036102295,1128.1500244140625,3.3980000019073486,32.79999923706055
2010-05-07,8.794071197509766,1110.8800048828125,3.428999900817871,40.95000076293945
2010-05-10,9.198396682739258,1159.72998046875,3.5390000343322754,28.84000015258789
2010-05-11,9.137746810913086,1155.7900390625,3.5350000858306885,28.31999969482422
2010-05-12,9.376300811767578,1171.6700439453125,3.566999912261963,25.520000457763672
2010-05-13,9.238829612731934,1157.43994140625,3.563999891281128,26.68000030517578
2010-05-14,9.060925483703613,1135.6800537109375,3.441999912261963,31.239999771118164
2010-05-17,9.105400085449219,1136.93994140625,3.4719998836517334,30.84000015258789
2010-05-18,8.967928886413574,1120.800048828125,3.375999927520752,33.54999923706055
2010-05-19,8.899190902709961,1115.050048828125,3.3589999675750732,35.31999969482422
2010-05-20,8.616168022155762,1071.5899658203125,3.2639999389648438,45.790000915527344
2010-05-21,8.680855751037598,1087.68994140625,3.200000047683716,40.099998474121094
2010-05-24,8.640425682067871,1073.6500244140625,3.2269999980926514,38.31999969482422
2010-05-25,8.616168022155762,1074.030029296875,3.1579999923706055,34.61000061035156
2010-05-26,8.531256675720215,1067.949951171875,3.2179999351501465,35.02000045776367
2010-05-27,8.822371482849121,1103.06005859375,3.3380000591278076,29.68000030517578
2010-05-28,8.749593734741211,1089.4100341796875,3.3010001182556152,32.06999969482422
2010-06-01,8.664687156677246,1070.7099609375,3.2960000038146973,35.540000915527344
2010-06-02,8.858766555786133,1098.3800048828125,3.3340001106262207,30.170000076293945
2010-06-03,8.947714805603027,1102.8299560546875,3.378999948501587,29.459999084472656
2010-06-04,8.660642623901367,1064.8800048828125,3.194999933242798,35.47999954223633
2010-06-07,8.535300254821777,1050.469970703125,3.184000015258789,36.56999969482422
2010-06-08,8.551477432250977,1062.0,3.1679999828338623,33.70000076293945
2010-06-09,8.507001876831055,1055.68994140625,3.187000036239624,33.72999954223633
2010-06-10,8.713204383850098,1086.8399658203125,3.319000005722046,30.56999969482422
2010-06-11,8.790026664733887,1091.5999755859375,3.2160000801086426,28.790000915527344
2010-06-14,8.77385139465332,1089.6300048828125,3.2750000953674316,28.579999923706055
2010-06-15,9.004317283630371,1115.22998046875,3.309999942779541,25.8700008392334
2010-06-16,9.02857780456543,1114.6099853515625,3.2820000648498535,25.920000076293945
2010-06-17,9.060925483703613,1116.0400390625,3.190000057220459,25.049999237060547
2010-06-18,9.060517311096191,1117.510009765625,3.2230000495910645,23.950000762939453
2010-06-21,8.995601654052734,1113.199951171875,3.243000030517578,24.8799991607666
2010-06-22,8.918503761291504,1095.31005859375,3.1659998893737793,27.049999237060547
2010-06-23,8.902274131774902,1092.0400390625,3.115000009536743,26.90999984741211
2010-06-24,8.723738670349121,1073.68994140625,3.122999906539917,29.739999771118164
2010-06-25,8.715627670288086,1076.760009765625,3.11299991607666,28.530000686645508
2010-06-28,8.731858253479004,1074.5699462890625,3.0320000648498535,29.0
2010-06-29,8.40725326538086,1041.239990234375,2.9670000076293945,34.130001068115234
2010-06-30,8.277410507202148,1030.7099609375,2.9509999752044678,34.540000915527344
2010-07-01,8.244953155517578,1027.3699951171875,2.927000045776367,32.86000061035156
2010-07-02,8.232780456542969,1022.5800170898438,2.9790000915527344,30.1200008392334
2010-07-06,8.313931465148926,1028.06005859375,2.931999921798706,29.649999618530273
2010-07-07,8.581730842590332,1060.27001953125,2.9800000190734863,26.84000015258789
2010-07-08,8.634477615356445,1070.25,3.0199999809265137,25.709999084472656
2010-07-09,8.679106712341309,1077.9599609375,3.055999994277954,24.979999542236328
2010-07-12,8.719685554504395,1078.75,3.0460000038146973,24.43000030517578
2010-07-13,8.845470428466797,1095.3399658203125,3.114000082015991,24.559999465942383
2010-07-14,8.898215293884277,1095.1700439453125,3.049999952316284,24.889999389648438
2010-07-15,8.926616668701172,1096.47998046875,2.9779999256134033,25.139999389648438
2010-07-16,8.670992851257324,1064.8800048828125,2.938999891281128,26.25
2010-07-19,8.756203651428223,1071.25,2.9639999866485596,25.969999313354492
2010-07-20,8.813006401062012,1083.47998046875,2.931999921798706,23.93000030517578
2010-07-21,8.707510948181152,1069.5899658203125,2.8919999599456787,25.639999389648438
2010-07-22,8.942850112915039,1093.6700439453125,2.931999921798706,24.6299991607666
2010-07-23,9.003717422485352,1102.6600341796875,2.99399995803833,23.469999313354492
2010-07-26,9.060517311096191,1115.010009765625,2.99399995803833,22.729999542236328
2010-07-27,9.084866523742676,1113.8399658203125,3.046999931335449,23.190000534057617
2010-07-28,9.011828422546387,1106.1300048828125,3.000999927520752,24.25
2010-07-29,8.930673599243164,1101.530029296875,2.999000072479248,24.1299991607666
2010-07-30,8.894158363342285,1101.5999755859375,2.9070000648498535,23.5
2010-08-02,9.080808639526367,1125.8599853515625,2.9630000591278076,22.010000228881836
2010-08-03,9.03211498260498,1120.4599609375,2.9140000343322754,22.6299991607666
2010-08-04,9.10515308380127,1127.239990234375,2.9519999027252197,22.209999084472656
2010-08-05,9.0645751953125,1125.81005859375,2.9149999618530273,22.100000381469727
2010-08-06,9.040225982666016,1121.6400146484375,2.8239998817443848,21.739999771118164
2010-08-09,9.101096153259277,1127.7900390625,2.822000026702881,22.139999389648438
2010-08-10,9.007772445678711,1121.06005859375,2.7809998989105225,22.3700008392334
2010-08-11,8.792719841003418,1089.469970703125,2.684999942779541,25.389999389648438
2010-08-12,8.670992851257324,1083.6099853515625,2.734999895095825,25.729999542236328
2010-08-13,8.630420684814453,1079.25,2.687999963760376,26.239999771118164
2010-08-16,8.646645545959473,1079.3800048828125,2.575000047683716,26.100000381469727
2010-08-17,8.739975929260254,1092.5400390625,2.6449999809265137,24.329999923706055
2010-08-18,8.788666725158691,1094.1600341796875,2.6410000324249268,24.59000015258789
2010-08-19,8.6831693649292,1075.6300048828125,2.5789999961853027,26.440000534057617
2010-08-20,8.662878036499023,1071.68994140625,2.611999988555908,25.489999771118164
2010-08-23,8.585783958435059,1067.3599853515625,2.6070001125335693,25.65999984741211
2010-08-24,8.46811580657959,1051.8699951171875,2.499000072479248,27.459999084472656
2010-08-25,8.520865440368652,1055.3299560546875,2.5380001068115234,26.700000762939453
2010-08-26,8.435654640197754,1047.219970703125,2.499000072479248,27.3700008392334
2010-08-27,8.537095069885254,1064.5899658203125,2.6519999504089355,24.450000762939453
2010-08-30,8.423482894897461,1048.9200439453125,2.5450000762939453,27.209999084472656
2010-08-31,8.3950777053833,1049.3299560546875,2.4769999980926514,26.049999237060547
2010-09-01,8.610129356384277,1080.2900390625,2.5820000171661377,23.889999389648438
2010-09-02,8.68722152709961,1090.0999755859375,2.628000020980835,23.190000534057617
2010-09-03,8.81706428527832,1104.510009765625,2.7060000896453857,21.309999465942383
2010-09-07,8.744027137756348,1091.8399658203125,2.6089999675750732,23.799999237060547
2010-09-08,8.792719841003418,1098.8699951171875,2.6540000438690186,23.25
2010-09-09,8.81706428527832,1104.1800537109375,2.760999917984009,22.809999465942383
2010-09-10,8.821121215820312,1109.550048828125,2.7950000762939453,21.989999771118164
2010-09-13,8.979368209838867,1121.9000244140625,2.740999937057495,21.209999084472656
2010-09-14,9.015884399414062,1121.0999755859375,2.6659998893737793,21.559999465942383
2010-09-15,9.072688102722168,1125.0699462890625,2.7230000495910645,22.100000381469727
2010-09-16,9.125443458557129,1124.6600341796875,2.759000062942505,21.719999313354492
2010-09-17,9.174712181091309,1125.5899658203125,2.746000051498413,22.010000228881836
2010-09-20,9.309098243713379,1142.7099609375,2.7060000896453857,21.5
2010-09-21,9.292808532714844,1139.780029296875,2.5940001010894775,22.350000381469727
2010-09-22,9.248017311096191,1134.280029296875,2.5480000972747803,22.510000228881836
2010-09-23,9.235795974731445,1124.8299560546875,2.555000066757202,23.8700008392334
2010-09-24,9.414977073669434,1148.6700439453125,2.611999988555908,21.709999084472656
2010-09-27,9.419048309326172,1142.1600341796875,2.5169999599456787,22.540000915527344
2010-09-28,9.431265830993652,1147.699951171875,2.4560000896453857,22.600000381469727
2010-09-29,9.410902976989746,1144.72998046875,2.50600004196167,23.25
2010-09-30,9.374252319335938,1141.199951171875,2.5169999599456787,23.700000762939453
2010-10-01,9.378329277038574,1146.239990234375,2.5260000228881836,22.5
2010-10-04,9.30095386505127,1137.030029296875,2.4790000915527344,23.530000686645508
2010-10-05,9.484204292297363,1160.75,2.4739999771118164,21.760000228881836
2010-10-06,9.439414024353027,1159.969970703125,2.3989999294281006,21.489999771118164
2010-10-07,9.439414024353027,1158.06005859375,2.3959999084472656,21.559999465942383
2010-10-08,9.492352485656738,1165.1500244140625,2.38100004196167,20.709999084472656
2010-10-11,9.50863265991211,1165.3199462890625,,18.959999084472656
2010-10-12,9.565648078918457,1169.77001953125,2.421999931335449,18.93000030517578
2010-10-13,9.643019676208496,1178.0999755859375,2.430999994277954,19.06999969482422
2010-10-14,9.647090911865234,1173.81005859375,2.494999885559082,19.8799991607666
2010-10-15,9.809982299804688,1176.18994140625,2.5759999752044678,19.030000686645508
2010-10-18,9.875133514404297,1184.7099609375,2.490999937057495,19.09000015258789
2010-10-19,9.700029373168945,1165.9000244140625,2.4749999046325684,20.6299991607666
2010-10-20,9.781474113464355,1178.1700439453125,2.4700000286102295,19.790000915527344
2010-10-21,9.789619445800781,1180.260009765625,2.5309998989105225,19.270000457763672
2010-10-22,9.818127632141113,1183.0799560546875,2.562999963760376,18.780000686645508
2010-10-25,9.846630096435547,1185.6199951171875,2.553999900817871,19.850000381469727
2010-10-26,9.871062278747559,1185.6400146484375,2.635999917984009,20.219999313354492
2010-10-27,9.89957046508789,1182.449951171875,2.7119998931884766,20.709999084472656
2010-10-28,9.89957046508789,1183.780029296875,2.6610000133514404,20.8799991607666
2010-10-29,9.915858268737793,1183.260009765625,2.611999988555908,21.200000762939453
2010-11-01,9.924002647399902,1184.3800048828125,2.628000020980835,21.829999923706055
2010-11-02,10.021734237670898,1193.5699462890625,2.5940001010894775,21.56999969482422
2010-11-03,10.07874870300293,1197.9599609375,2.61899995803833,19.559999465942383
2010-11-04,10.229419708251953,1221.06005859375,2.4839999675750732,18.520000457763672
2010-11-05,10.221272468566895,1225.8499755859375,2.5360000133514404,18.260000228881836
2010-11-08,10.229419708251953,1223.25,2.562999963760376,18.290000915527344
2010-11-09,10.200911521911621,1213.4000244140625,2.6589999198913574,19.079999923706055
2010-11-10,10.20905590057373,1218.7099609375,2.6480000019073486,18.469999313354492
2010-11-11,10.054314613342285,1213.5400390625,2.6480000019073486,18.639999389648438
2010-11-12,9.911786079406738,1199.2099609375,2.75600004196167,20.610000610351562
2010-11-15,9.883277893066406,1197.75,2.9110000133514404,20.200000762939453
2010-11-16,9.704103469848633,1178.3399658203125,2.8469998836517334,22.579999923706055
2010-11-17,9.708171844482422,1178.5899658203125,2.864000082015991,21.760000228881836
2010-11-18,9.871062278747559,1196.68994140625,2.9019999504089355,18.75
2010-11-19,9.89957046508789,1199.72998046875,2.875,18.040000915527344
2010-11-22,9.956581115722656,1197.8399658203125,2.812999963760376,18.3700008392334
2010-11-23,9.809982299804688,1180.72998046875,2.76200008392334,20.6299991607666
2010-11-24,9.97286605834961,1198.3499755859375,2.9140000343322754,19.559999465942383
2010-11-26,9.875133514404297,1189.4000244140625,2.864000082015991,22.219999313354492
2010-11-29,9.850703239440918,1187.760009765625,2.822000026702881,21.530000686645508
2010-11-30,9.752973556518555,1180.550048828125,2.796999931335449,23.540000915527344
2010-12-01,9.960652351379395,1206.0699462890625,2.9639999866485596,21.360000610351562
2010-12-02,10.07874870300293,1221.530029296875,3.0,19.389999389648438
2010-12-03,10.103178977966309,1224.7099609375,3.0169999599456787,18.010000228881836
2010-12-06,10.103178977966309,1223.1199951171875,2.940999984741211,18.020000457763672
2010-12-07,10.115399360656738,1223.75,3.1649999618530273,17.989999771118164
2010-12-08,10.200911521911621,1228.280029296875,3.2360000610351562,17.739999771118164
2010-12-09,10.20905590057373,1233.0,3.2230000495910645,17.25
2010-12-10,10.257925033569336,1240.4000244140625,3.2960000038146973,17.610000610351562
2010-12-13,10.237561225891113,1240.4599609375,3.2829999923706055,17.549999237060547
2010-12-14,10.253849983215332,1241.5899658203125,3.4549999237060547,17.610000610351562
2010-12-15,10.213128089904785,1235.22998046875,3.5199999809265137,17.940000534057617
2010-12-16,10.229419708251953,1242.8699951171875,3.4769999980926514,17.389999389648438
2010-12-17,10.24985408782959,1243.9100341796875,3.3299999237060547,16.110000610351562
2010-12-20,10.258026123046875,1247.0799560546875,3.3489999771118164,16.40999984741211
2010-12-21,10.319331169128418,1254.5999755859375,3.3259999752044678,16.489999771118164
2010-12-22,10.307068824768066,1258.8399658203125,3.3459999561309814,15.449999809265137
2010-12-23,10.302983283996582,1256.77001953125,3.3929998874664307,16.469999313354492
2010-12-27,10.32341480255127,1257.5400390625,3.3510000705718994,17.670000076293945
2010-12-28,10.311155319213867,1258.510009765625,3.4809999465942383,17.520000457763672
2010-12-29,10.331592559814453,1259.780029296875,3.3410000801086426,17.280000686645508
2010-12-30,10.307068824768066,1257.8800048828125,3.36899995803833,17.520000457763672
2010-12-31,10.294806480407715,1257.6400146484375,3.305000066757202,17.75
2011-01-03,10.409236907958984,1271.8699951171875,3.3420000076293945,17.610000610351562
2011-01-04,10.450109481811523,1270.199951171875,3.3459999561309814,17.3799991607666
2011-01-05,10.511412620544434,1276.56005859375,3.4830000400543213,17.020000457763672
2011-01-06,10.572712898254395,1273.8499755859375,3.4189999103546143,17.399999618530273
2011-01-07,10.523674011230469,1271.5,3.328000068664551,17.139999389648438
2011-01-10,10.531847953796387,1269.75,3.303999900817871,17.540000915527344
2011-01-11,10.515501022338867,1274.47998046875,3.3410000801086426,16.889999389648438
2011-01-12,10.609498977661133,1285.9599609375,3.3550000190734863,16.239999771118164
2011-01-13,10.601323127746582,1283.760009765625,3.3010001182556152,16.389999389648438
2011-01-14,10.695323944091797,1293.239990234375,3.3329999446868896,15.460000038146973
2011-01-18,10.707584381103516,1295.02001953125,3.364000082015991,15.869999885559082
2011-01-19,10.629926681518555,1281.9200439453125,3.3369998931884766,17.309999465942383
2011-01-20,10.572712898254395,1280.260009765625,3.4590001106262207,17.989999771118164
2011-01-21,10.511412620544434,1283.3499755859375,3.4159998893737793,18.469999313354492
2011-01-24,10.658540725708008,1290.8399658203125,3.4079999923706055,17.649999618530273
2011-01-25,10.707584381103516,1291.1800537109375,3.319000005722046,17.59000015258789
2011-01-26,10.768885612487793,1296.6300048828125,3.427999973297119,16.639999389648438
2011-01-27,10.805668830871582,1299.5400390625,3.384999990463257,16.149999618530273
2011-01-28,10.556367874145508,1276.3399658203125,3.3289999961853027,20.040000915527344
2011-01-31,10.621758460998535,1286.1199951171875,3.378000020980835,19.530000686645508
2011-02-01,10.801578521728516,1307.5899658203125,3.443000078201294,17.6299991607666
2011-02-02,10.822012901306152,1304.030029296875,3.489000082015991,17.299999237060547
2011-02-03,10.838364601135254,1307.0999755859375,3.5409998893737793,16.690000534057617
2011-02-04,10.907835960388184,1310.8699951171875,3.6519999504089355,15.930000305175781
2011-02-07,10.960970878601074,1319.050048828125,3.6440000534057617,16.280000686645508
2011-02-08,11.005924224853516,1324.5699462890625,3.7249999046325684,15.8100004196167
2011-02-09,10.985487937927246,1320.8800048828125,3.6419999599456787,15.869999885559082
2011-02-10,10.936447143554688,1321.8699951171875,3.7079999446868896,16.09000015258789
2011-02-11,10.993661880493164,1329.1500244140625,3.6459999084472656,15.6899995803833
2011-02-14,11.010009765625,1332.3199462890625,3.614000082015991,15.949999809265137
2011-02-15,10.969141960144043,1328.010009765625,3.615999937057495,16.3700008392334
2011-02-16,11.030442237854004,1336.3199462890625,3.621000051498413,16.719999313354492
2011-02-17,11.050877571105957,1340.4300537109375,3.5739998817443848,16.59000015258789
2011-02-18,11.034528732299805,1343.010009765625,3.5889999866485596,16.43000030517578
2011-02-22,10.764798164367676,1315.43994140625,3.4609999656677246,20.799999237060547
2011-02-23,10.638105392456055,1307.4000244140625,3.486999988555908,22.1299991607666
2011-02-24,10.674886703491211,1306.0999755859375,3.437999963760376,21.31999969482422
2011-02-25,10.809754371643066,1319.8800048828125,3.424999952316284,19.219999313354492
2011-02-28,10.85470962524414,1327.219970703125,3.4140000343322754,18.350000381469727
2011-03-01,10.646280288696289,1306.3299560546875,3.4140000343322754,21.010000228881836
2011-03-02,10.71166706085205,1308.43994140625,3.4639999866485596,20.700000762939453
2011-03-03,10.883316993713379,1330.969970703125,3.572000026702881,18.600000381469727
2011-03-04,10.797492980957031,1321.1500244140625,3.492000102996826,19.059999465942383
2011-03-07,10.658540725708008,1310.1300048828125,3.496999979019165,20.65999984741211
2011-03-08,10.748452186584473,1321.8199462890625,3.5439999103546143,19.81999969482422
2011-03-09,10.703495025634766,1320.02001953125,3.4690001010894775,20.219999313354492
2011-03-10,10.503238677978516,1295.1099853515625,3.3929998874664307,21.8799991607666
2011-03-11,10.544103622436523,1304.280029296875,3.3929998874664307,20.079999923706055
2011-03-14,10.495062828063965,1296.3900146484375,3.3469998836517334,21.1299991607666
2011-03-15,10.339764595031738,1281.8699951171875,3.322999954223633,24.31999969482422
2011-03-16,10.086380958557129,1256.8800048828125,3.2119998931884766,29.399999618530273
2011-03-17,10.192636489868164,1273.719970703125,3.247999906539917,26.3700008392334
2011-03-18,10.210674285888672,1279.2099609375,3.2769999504089355,24.440000534057617
2011-03-21,10.382906913757324,1298.3800048828125,3.322999954223633,20.610000610351562
2011-03-22,10.366507530212402,1293.77001953125,3.3320000171661377,20.209999084472656
2011-03-23,10.42391586303711,1297.5400390625,3.3480000495910645,19.170000076293945
2011-03-24,10.58794116973877,1309.6600341796875,3.4040000438690186,18.0
2011-03-25,10.61254596710205,1313.800048828125,3.444000005722046,17.90999984741211
2011-03-28,10.58794116973877,1310.18994140625,3.447999954223633,19.440000534057617
2011-03-29,10.66175365447998,1319.43994140625,3.490999937057495,18.15999984741211
2011-03-30,10.706863403320312,1328.260009765625,3.4549999237060547,17.709999084472656
2011-03-31,10.686357498168945,1325.8299560546875,3.4539999961853027,17.739999771118164
2011-04-01,10.665850639343262,1332.4100341796875,3.4509999752044678,17.399999618530273
2011-04-04,10.628950119018555,1332.8699951171875,3.430999994277954,17.5
2011-04-05,10.61254596710205,1332.6300048828125,3.486999988555908,17.25
2011-04-06,10.690458297729492,1335.5400390625,3.5450000762939453,16.899999618530273
2011-04-07,10.694560050964355,1333.510009765625,3.555000066757202,17.110000610351562
2011-04-08,10.633045196533203,1328.1700439453125,3.569999933242798,17.8700008392334
2011-04-11,10.616644859313965,1324.4599609375,3.569999933242798,16.59000015258789
2011-04-12,10.53053092956543,1314.1600341796875,3.5,17.09000015258789
2011-04-13,10.596148490905762,1314.4100341796875,3.4660000801086426,16.920000076293945
2011-04-14,10.575639724731445,1314.52001953125,3.484999895095825,16.270000457763672
2011-04-15,10.555135726928711,1319.6800537109375,3.4100000858306885,15.319999694824219
2011-04-18,10.460821151733398,1305.1400146484375,3.371000051498413,16.959999084472656
2011-04-19,10.489523887634277,1312.6199951171875,3.3559999465942383,15.829999923706055
2011-04-20,10.710963249206543,1330.3599853515625,3.4000000953674316,15.069999694824219
2011-04-21,10.805278778076172,1337.3800048828125,3.4000000953674316,14.6899995803833
2011-04-25,10.813481330871582,1335.25,3.36299991607666,15.770000457763672
2011-04-26,10.903694152832031,1347.239990234375,3.319999933242798,15.619999885559082
2011-04-27,10.9693021774292,1355.6600341796875,3.368000030517578,15.350000381469727
2011-04-28,10.973405838012695,1360.47998046875,3.312000036239624,14.619999885559082
2011-04-29,10.965203285217285,1363.6099853515625,3.2960000038146973,14.75
2011-05-02,10.924199104309082,1361.219970703125,3.2860000133514404,15.989999771118164
2011-05-03,10.928298950195312,1356.6199951171875,3.255000114440918,16.700000762939453
2011-05-04,10.895488739013672,1347.3199462890625,3.2230000495910645,17.079999923706055
2011-05-05,10.838083267211914,1335.0999755859375,3.1679999828338623,18.200000762939453
2011-05-06,10.8585844039917,1340.199951171875,3.1570000648498535,18.399999618530273
2011-05-09,10.903694152832031,1346.2900390625,3.1419999599456787,17.15999984741211
2011-05-10,11.00211238861084,1357.1600341796875,3.194999933242798,15.90999984741211
2011-05-11,10.903694152832031,1342.0799560546875,3.1570000648498535,16.950000762939453
2011-05-12,10.985712051391602,1348.6500244140625,3.2300000190734863,16.030000686645508
2011-05-13,10.850382804870605,1337.77001953125,3.187000036239624,17.06999969482422
2011-05-16,10.694560050964355,1329.469970703125,3.1489999294281006,18.239999771118164
2011-05-17,10.694560050964355,1328.97998046875,3.121000051498413,17.549999237060547
2011-05-18,10.77247428894043,1340.6800537109375,3.1710000038146973,16.229999542236328
2011-05-19,10.792976379394531,1343.5999755859375,3.1710000038146973,15.520000457763672
2011-05-20,10.731468200683594,1333.27001953125,3.1519999504089355,17.43000030517578
2011-05-23,10.579736709594727,1317.3699951171875,3.134000062942505,18.270000457763672
2011-05-24,10.546935081481934,1316.280029296875,3.122999906539917,17.81999969482422
2011-05-25,10.579736709594727,1320.469970703125,3.128999948501587,17.06999969482422
